ID,lat,lon,Address
SF000754830,32.55,25.28,"قنا, مصر"
SF000068438,28.8,24.767,"الوادي الجديد, مصر"
SF004371340,26.73,27.08,"الوادي الجديد, مصر"
SF000338710,33.53,25.02,"طريق ادفو, مرسى علم, البحر الأحمر, 81644, مصر"
ET000063334,10.333,37.667,"Leklechita, Guzamn, East Gojjam, አማራ ክልል / Amhara, ኢትዮጵያ"
SF000083670,34.12,20.23,"بورتسودان, البحر الأحمر, 79800, السودان"
SF002948260,28.77,26.97,"الوادي الجديد, مصر"
SF001450290,31.48,25.02,"الوادي الجديد, مصر"
SF000480830,33.4,22.07,"أسوان, مصر"
SU000062770,13.483,22.45,"Bilma, Agadez, Niger"
SF003341740,28.4,29.62,"مطروح, مصر"
SF000341210,33.52,25.08,"البحر الأحمر, مصر"
BC007591160,22.93,26.57,"الكفرة, ليبيا"
SF004043160,27.27,28.68,"مطروح, مصر"
CVM00008594,16.741,-22.949,"Khomas Region, Namibia"
WZ004451000,26.67,31.07,"Petrojet El Oubaid Wellsite, مطروح, مصر"
SF002955580,28.8,27.32,"الوادي الجديد, مصر"
SF000953950,32.08,24.23,"الوادي الجديد, مصر"
ZA000067741,17.467,24.3,"Mellit, ولاية شمال دارفور, السودان"
SF005103080,25.65,26.68,"الوادي الجديد, مصر"
IV000005548,7.38,-7.38,"Bodrou, Guémon, Montagnes, Côte d’Ivoire"
SF004036460,27.27,28.37,"مطروح, مصر"
WA007854900,22.17,17.78,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
MRM00061404,22.75,-12.483,"Moxico, Angola"
SF000685890,32.82,21.83,"أبو حمد, نهر النيل, السودان"
WA002793040,28.57,19.18,"الولاية الشمالية, السودان"
SF004340200,26.83,25.52,"الوادي الجديد, مصر"
WA007401350,22.75,17.08,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
WA010553740,19.23,17.72,"Borkou بوركو, Tchad تشاد"
SF002075600,30.35,28.8,"بنى سويف, مصر"
CF000004458,1.62,16.05,"Ménaka, Mali"
WA005700880,24.97,18.55,"Mellit, ولاية شمال دارفور, السودان"
SF002573910,29.02,24.23,"الوادي الجديد, مصر"
WA003826120,27.2,17.85,"Mellit, ولاية شمال دارفور, السودان"
TSE00147767,37.33,9.84,"Horo Guduru, ኦሮሚያ ክልል / Oromia, ኢትዮጵያ"
SF000943160,32.27,23.68,"أسوان, مصر"
ZA000067543,13.6,24.2,"مرزق, ليبيا"
CD000004709,9.37,14.87,"Tanout, Zinder, 7000, Niger"
AGM00060511,35.341,1.463,"Pokot South, West Pokot, Rift Valley, Kenya"
TSE00147773,35.67,10.1,"Metekel, ቤንሻንጉል ጉሙዝ ክልል / Benishangul-Gumuz, ኢትዮጵያ"
AGE00147706,36.8,3.03,"Loiyangalani ward, Marsabit, Eastern, Kenya"
SF004236180,26.77,20.28,"الولاية الشمالية, السودان"
SF003744020,27.7,31.73,"أسيوط, مصر"
AGE00147712,36.17,1.34,"Turkana, Rift Valley, Kenya"
SF000514300,33.17,23.75,"أسوان, مصر"
LYE00147749,30.72,20.17,"الولاية الشمالية, السودان"
GBM00064570,-1.667,13.4,"Sam, Bam, Centre-Nord, Burkina Faso"
SF003393570,28.45,32.18,"البحر الأحمر, مصر"
CM000064870,7.35,13.567,"Saé Saboua, Guidan-Roumdji, Maradi, Niger"
SF000805690,32.98,27.82,"البحر الأحمر, مصر"
UG000063602,3.05,30.917,"El Ménia, Daïra El Menia, El Meniaa, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر"
SF003992080,27.47,26.12,"الوادي الجديد, مصر"
CMM00064860,9.336,13.37,"Gouchi, Magaria, Zinder, Niger"
WA010026470,19.78,14.37,"Batha البطحة, Tchad تشاد"
SF003301990,28.32,27.62,"الوادي الجديد, مصر"
WZ004455110,26.533,31.3,"شارع الجيش, مطروح, مصر"
SF002297370,29.78,25.43,"الوادي الجديد, مصر"
SF001136730,31.72,21.88,"الولاية الشمالية, السودان"
MP000061988,19.683,63.417,"Järnäsklubb, Nordmalings distrikt, Nordmalings kommun, Västerbottens län, Sverige"
WA006156670,24.12,19.88,"Mellit, ولاية شمال دارفور, السودان"
WA004150450,26.75,16.03,"Mellit, ولاية شمال دارفور, السودان"
CT000004603,6.5,18.27,"Arlit, Agadez, Niger"
SF000227590,33.617,19.467,"أبو حمد, نهر النيل, السودان"
ZA000067581,13.55,32.583,"محافظة المرقب, ليبيا"
LYE00147748,32.07,20.07,"الولاية الشمالية, السودان"
SF005512810,25.18,28.67,"مطروح, مصر"
SF001464530,31.05,25.77,"الوادي الجديد, مصر"
AGE00147713,36.18,5.4,"South Omo, የደቡብ ብሔር ብሔረሰቦችና ሕዝቦች ክልል / Southern Nations, Nationalities, and Peoples' Region, ኢትዮጵያ"
SF000804570,32.63,27.77,"أسيوط, مصر"
AGE00147707,36.8,3.04,"Loiyangalani ward, Marsabit, Eastern, Kenya"
WA007423480,22.8,18.2,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF003981770,27.45,25.6,"الوادي الجديد, مصر"
WA006127710,24.35,18.43,"Mellit, ولاية شمال دارفور, السودان"
TZ000063832,-5.083,32.833,"Tanourdi ⵜⴰⵏⵓⵔⴷⵉ تنوردي, caïdat de Boumia قيادة بومية, cercle de Midelt دائرة ميدلت, Province de Midelt إقليم ميدلت, Drâa-Tafilalet ⴷⴰⵔⵄⴰ-ⵜⴰⴼⵉⵍⴰⵍⵜ درعة تافيلالت, Maroc ⵍⵎⵖⵔⵉⴱ المغرب"
SF004093750,27.23,31.22,"بئر أبو ماضي, الطريق الساحلى الدولى, مرسى مطروح, مطروح, مصر"
CF000004459,1.62,18.07,"Cercle de Kidal, Kidal, Mali"
UV000005501,14.03,0.05,"Kellé, Cuvette-Ouest, Congo"
SF001406160,31.27,22.85,"الوادي الجديد, مصر"
SF007232310,23.35,30.15,"البطنان, ليبيا"
SF002085280,30.3,29.3,"الفيوم, مصر"
SF003247250,28.12,24.92,"الوادي الجديد, مصر"
LYM00062176,29.75,24.533,"الوادي الجديد, مصر"
MR000001450,18.57,-11.43,"Bié, Angola"
SF002617220,29.03,26.4,"الوادي الجديد, مصر"
SF004760440,26.23,28.03,"مطروح, مصر"
WZ004467410,26.85,31.92,"مركز طهطا, سوهاج, 82621, مصر"
MR000061401,25.233,-11.617,"Mwinilunga District, North-Western Province, Zambia"
SF004768020,26.37,28.45,"مطروح, مصر"
MR000061415,20.933,-17.033,"Cuando Cubango, Angola"
ET000063533,5.33,39.57,"Negele, Guji, ኦሮሚያ ክልል / Oromia, ኢትዮጵያ"
SF002999000,29.02,29.48,"مطروح, مصر"
GV000001832,9.57,-13.62,"Autoroute Fidel Castro, Cité de l'Air, Matoto, Conakry, 625, Guinée"
SF002828230,28.72,20.97,"الولاية الشمالية, السودان"
BN000005319,10.32,1.48,"Teguete, Evinayong, Centro Sur, Región Continental, Guinea Ecuatorial"
SF003314740,28.4,28.27,"الجيزة, مصر"
BN000005331,8.87,2.6,"Kera, Tchaourou, Borgou, Bénin"
SU000062771,13.167,30.233,"الجبل الغربي, ليبيا"
SF005181860,25.6,30.6,"مطروح, مصر"
SF003996620,27.03,26.38,"الوادي الجديد, مصر"
WA008752040,21.4,18.12,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF001235120,31.53,26.8,"طريق القاهرة, اسوان الصحراوى الشرقى, العثمانية, سوهاج, 82623, مصر"
WA006560280,23.97,18.52,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF000782720,32.53,26.68,"سوهاج, مصر"
ET000063453,8.87,39.9,"Arruinas/Ruinas, Aristanis/Oristano, Sardigna/Sardegna, 09085, Italia"
SF004338580,26.8,25.48,"الوادي الجديد, مصر"
SF001274140,31.9,28.73,"البحر الأحمر, مصر"
SF006337960,24.27,28.97,"البطنان, ليبيا"
SF001180290,32.0,24.03,"الوادي الجديد, مصر"
SF000624440,32.92,18.77,"أبو حمد, نهر النيل, السودان"
WA007375270,22.78,15.8,"Wadi Fira وادي فيرا, Tchad تشاد"
LYM00062200,26.6,12.783,"أم كدادة, ولاية شمال دارفور, السودان"
WA007444590,22.65,19.27,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
NIM00065123,9.617,6.533,"Takum, Taraba, Nigeria"
SF000352090,33.98,25.62,"البحر الأحمر, مصر"
SF001258680,31.97,27.98,"المنيا, مصر"
SF005144080,25.82,28.75,"مطروح, مصر"
ZI000067853,18.633,27.0,"شعبية الجفرة, ليبيا"
MAM00067017,13.376,50.003,"ev.6, Potvorov, okres Plzeň-sever, Plzeňský kraj, Jihozápad, 331 41, Česko"
WA010577230,19.05,18.92,"Tibesti تيبستي, Tchad تشاد"
SF001330500,31.33,19.03,"الولاية الشمالية, السودان"
SF001098350,31.92,19.97,"الولاية الشمالية, السودان"
SF000515800,33.18,23.83,"أسوان, مصر"
SF002803510,28.85,19.7,"الولاية الشمالية, السودان"
SF002238340,29.92,22.47,"الوادي الجديد, مصر"
SF004760720,26.2,28.05,"مطروح, مصر"
SE000063980,-4.667,55.517,"Troon, South Ayrshire, Alba / Scotland, KA10 6AZ, United Kingdom"
SF002697740,29.4,30.43,"مطروح, مصر"
SF000283350,33.617,22.2,"البحر الأحمر, مصر"
SF000464790,33.5,21.27,"حلايب, البحر الأحمر, السودان"
SF000525900,33.33,24.35,"أسوان, مصر"
WA006567710,23.85,18.93,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
WA008746590,21.48,17.87,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
WA008292250,21.75,17.13,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF001506200,31.333,27.85,"المنيا, مصر"
EGM00062476,23.133,35.583,"الشلاتين, البحر الأحمر, مصر"
SF000795510,32.68,27.32,"البحر الأحمر, مصر"
SF004761600,26.15,28.1,"مطروح, مصر"
SF000743630,32.55,24.72,"أسوان, مصر"
SF000853760,32.28,19.22,"أبو حمد, نهر النيل, السودان"
ET000063451,8.733,38.95,"SP71, Porto Budello, Teulada, Casteddu/Cagliari, Sardigna/Sardegna, 09019, Italia"
SG00000O067,14.8,-17.07,"Cunene, Angola"
SF000325030,33.9,24.28,"البحر الأحمر, مصر"
AGM00060670,24.293,9.452,"بورام, جنوب دارفور, السودان"
SF005900280,24.98,28.52,"البطنان, ليبيا"
WA007844480,22.47,17.25,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF002966820,28.817,27.9,"المنيا, مصر"
SF002390970,29.62,30.07,"مطروح, مصر"
SF002958070,28.95,27.45,"الوادي الجديد, مصر"
SF005560880,25.48,31.03,"مطروح, مصر"
WA008763260,21.43,18.68,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF003362830,28.22,30.68,"مطروح, مصر"
SF000030320,34.533,20.033,"بورتسودان, البحر الأحمر, 79800, السودان"
LYM00062014,31.733,14.017,"Ad Douiem, ولاية النيل الأبيض, السودان"
WAM00068006,17.933,15.983,"Borkou بوركو, Tchad تشاد"
GV000001818,10.05,-12.87,"camp kémé bourama, Fissa Ecole, Kindia, Guinée"
CVM00008583,16.883,-25.0,"Hardap Region, Namibia"
SF001410660,31.1,23.05,"الوادي الجديد, مصر"
WA006128970,24.45,18.5,"Mellit, ولاية شمال دارفور, السودان"
WA008713630,21.05,16.22,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF002087330,30.22,29.42,"الجيزة, مصر"
SF001477770,31.45,26.43,"الوادي الجديد, مصر"
SF005538590,25.32,30.0,"مطروح, مصر"
NIM00065257,6.467,7.55,"Ilubusechi, Ajaokuta, Kogi, Nigeria"
SF003272570,28.28,26.15,"الوادي الجديد, مصر"
SF000236110,33.68,19.85,"بورتسودان, البحر الأحمر, 79800, السودان"
SF003668720,27.53,28.0,"الجيزة, مصر"
IVM00065536,9.387,-5.557,"Aéroport de Korhogo, B311, Prémafolo, Soba, Moroviné, Poro, Savanes, Côte d’Ivoire"
SF003692840,27.73,29.17,"مطروح, مصر"
WA006144060,24.27,19.23,"Mellit, ولاية شمال دارفور, السودان"
BC007034890,23.15,20.28,"الكفرة, ليبيا"
SF000597220,33.02,27.92,"البحر الأحمر, مصر"
SF001020420,32.22,27.53,"أسيوط, مصر"
SF003206540,28.4,22.87,"الوادي الجديد, مصر"
SF000493720,33.2,22.67,"أسوان, مصر"
UV000005503,12.35,1.52,"Woleu, Woleu-Ntem, Gabon"
SF000067330,34.22,19.43,"بورتسودان, البحر الأحمر, 79800, السودان"
SF005125520,25.7,27.8,"مطروح, مصر"
TSE00147770,36.83,10.23,"East Wellega, ኦሮሚያ ክልል / Oromia, ኢትዮጵያ"
SF005205890,25.82,31.83,"الوادي الجديد, مصر"
AGM00060506,35.6,0.3,"Flourspar, Kimwarer, Keiyo South, Elgeyo-Marakwet, Rift Valley, Kenya"
AGE00147711,36.3697,6.62,"Konta Special Woreda, የደቡብ ምዕራብ ኢትዮጵያ ህዝቦች ክልል / South West Ethiopia Peoples' Region, ኢትዮጵያ"
WA004185290,26.82,17.8,"Mellit, ولاية شمال دارفور, السودان"
WA004932330,25.88,18.13,"Mellit, ولاية شمال دارفور, السودان"
SFM00068588,29.97,30.951,"نجع الدبابة, البحيرة, مصر"
AGE00147705,36.78,3.07,"North Horr, Marsabit, Eastern, Kenya"
WA004955340,25.9,19.3,"Mellit, ولاية شمال دارفور, السودان"
SF001021500,32.5,27.6,"أسيوط, مصر"
WA007847200,22.5,17.4,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF001380410,31.18,21.53,"الولاية الشمالية, السودان"
WA007815220,22.2,15.8,"Wadi Fira وادي فيرا, Tchad تشاد"
CT000004601,6.93,15.58,"Tchirozérine, Agadez, Niger"
SF003287260,28.1,26.9,"الوادي الجديد, مصر"
WA007010240,23.4,19.02,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF002396050,29.58,30.35,"الجيزة, مصر"
ZA000067583,12.283,33.2,"الجبلين, ولاية النيل الأبيض, السودان"
WA003503500,27.83,19.7,"الولاية الشمالية, السودان"
NIM00065082,11.85,13.083,"Bulanguaram, Zabudum Dachia, Yunusari, Yobe, Nigeria"
SF001192090,31.98,24.63,"الوادي الجديد, مصر"
SF001130430,31.72,21.53,"الولاية الشمالية, السودان"
SF000340520,33.87,25.03,"البحر الأحمر, مصر"
SF000495620,33.38,22.82,"أسوان, مصر"
SF001155280,31.8,22.8,"أسوان, مصر"
SF000225390,34.0,19.3,"بورتسودان, البحر الأحمر, 79800, السودان"
CT000004600,4.22,15.78,"Tchintabaradene, Tahoua, Niger"
SF007235130,23.05,30.3,"الواحات, ليبيا"
SF000047220,34.03,18.42,"بربر, نهر النيل, السودان"
WA012011470,17.95,16.08,"Borkou بوركو, Tchad تشاد"
SF001743120,30.68,26.2,"الوادي الجديد, مصر"
AGE00147704,36.97,7.79,"Jimma, ኦሮሚያ ክልል / Oromia, ኢትዮጵያ"
AGE00147710,36.75,5.1,"South Omo, የደቡብ ብሔር ብሔረሰቦችና ሕዝቦች ክልል / Southern Nations, Nationalities, and Peoples' Region, ኢትዮጵያ"
SF000700330,32.57,22.53,"أسوان, مصر"
SF007212570,23.28,29.13,"البطنان, ليبيا"
ZA000067541,13.533,25.85,"مرزق, ليبيا"
MP000061974,10.433,56.75,Danmark
AGM00060507,35.208,0.147,"Chepkunyuk ward, Nandi Hills, Nandi, Rift Valley, Kenya"
SF000958230,32.22,24.47,"الوادي الجديد, مصر"
SF004767660,26.25,28.43,"مطروح, مصر"
TSE00147771,36.85,11.08,"Addis Kidan, Awi Agew, አማራ ክልል / Amhara, ኢትዮጵያ"
UV000005502,13.58,-2.43,"Mavounoungou, Bambama, Lékoumou, Congo"
SF004784060,26.27,29.23,"مطروح, مصر"
SF002400730,29.72,30.55,"الإسكندرية, مصر"
UV000005516,11.73,-2.92,"Niari, Congo"
SF002955390,28.98,27.3,"الوادي الجديد, مصر"
SF000775220,32.7,26.3,"قنا, مصر"
LYM00062161,29.033,21.567,"الولاية الشمالية, السودان"
SF002874410,28.85,23.27,"الوادي الجديد, مصر"
SF000068994,46.883,37.867,"کلو, دهستان مهرانرود مرکزی, بخش مرکزی, شهرستان بستان آباد, استان آذربایجان شرقی, ایران"
SF006742070,23.95,27.63,"الواحات, ليبيا"
SF005456260,25.45,25.87,"الوادي الجديد, مصر"
SF002948470,28.6,26.98,"الوادي الجديد, مصر"
IV000005562,6.65,-4.7,"Sokouradjan, Dimbokro, N’zi, Lacs, Côte d’Ivoire"
SF000215910,33.85,18.83,"بربر, نهر النيل, السودان"
SF002626940,29.07,26.9,"الوادي الجديد, مصر"
SF002328230,29.72,26.97,"الوادي الجديد, مصر"
SF004028660,27.43,28.0,"مطروح, مصر"
WA008706200,21.33,15.85,"Wadi Fira وادي فيرا, Tchad تشاد"
WA011042020,18.87,18.12,"Borkou بوركو, Tchad تشاد"
ZA000067743,17.817,25.817,"مرزق, ليبيا"
SF003243790,28.33,24.72,"الوادي الجديد, مصر"
MI000067695,14.433,35.25,"الفاو, القضارف, السودان"
SF002384680,29.82,29.77,"مطروح, مصر"
SF002613680,29.12,26.22,"الوادي الجديد, مصر"
SF002760120,28.7,17.52,"الولاية الشمالية, السودان"
BC006282050,24.42,26.12,"الكفرة, ليبيا"
BC000068026,18.367,21.85,"Tibesti تيبستي, Tchad تشاد"
ET000063478,5.9,43.583,"Grotte du Château, Rue de l'Église, Saint-Martin-de-Pallières, Brignoles, Var, Provence-Alpes-Côte d'Azur, France métropolitaine, 83560, France"
SF004393890,27.0,28.2,"مطروح, مصر"
SF004783860,26.43,29.22,"مطروح, مصر"
SU000062941,4.867,31.6,"Rouissat ⵔⵡⵉⵙⴰⵜ الرويسات, Daïra Ouargla, Ouargla, 30038, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر"
WA007401540,22.567,17.1,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
BC000068032,19.983,23.417,"الكفرة, ليبيا"
SF001160830,31.82,23.02,"أسوان, مصر"
EGM00062305,31.567,25.133,"الوادي الجديد, مصر"
SF000793160,32.77,27.17,"البحر الأحمر, مصر"
ET000063450,9.033,38.75,Italia
WA003501510,27.52,19.6,"الولاية الشمالية, السودان"
SF007231550,23.07,30.13,"الوادي الجديد, مصر"
SF002014820,30.03,25.78,"الوادي الجديد, مصر"
NIM00065134,9.64,8.869,"Shendam, Plateau, Nigeria"
SF001771780,30.933,27.6,"أسيوط, مصر"
SF000712640,32.9,23.15,"أسوان, مصر"
SF004028270,27.28,27.3,"الوادي الجديد, مصر"
SF005122460,25.6,27.65,"الوادي الجديد, مصر"
SF001277890,31.67,28.95,"بنى سويف, مصر"
SF001220710,31.7,26.07,"الوادي الجديد, مصر"
AGM00060467,35.667,4.5,"Turkana, Rift Valley, Kenya"
TZ000063789,-3.333,36.633,España
SF000375410,33.52,26.82,"البحر الأحمر, مصر"
NG000001036,14.22,1.45,"Sembé, Sangha, Congo"
SF001798640,30.9,28.98,"بني مؤمنة, بنى سويف, مصر"
SF001373370,31.12,21.2,"الولاية الشمالية, السودان"
BC000068234,24.6,24.667,"الكفرة, ليبيا"
SF004364950,26.75,26.78,"الوادي الجديد, مصر"
SF007225290,23.32,29.8,"البطنان, ليبيا"
SF005966470,24.78,31.87,"قصرالجدي, البطنان, ليبيا"
ER000063043,13.067,42.717,"Località: Manigi, Tazzo, Cascia, Perugia, Umbria, 06043, Italia"
SF007233380,23.13,30.2,"البطنان, ليبيا"
MLM00061214,18.433,1.35,"Équateur, République démocratique du Congo"
SF001174470,31.97,23.77,"الوادي الجديد, مصر"
SF003562850,27.72,22.7,"الوادي الجديد, مصر"
SF000068370,26.467,29.45,"مطروح, مصر"
SF004230440,26.75,20.03,"الولاية الشمالية, السودان"
SF005132850,25.73,28.15,"مطروح, مصر"
WA007385190,22.65,16.3,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF004757610,26.2,27.93,"مطروح, مصر"
SF000490600,33.48,22.53,"البحر الأحمر, مصر"
SF001734970,30.783,25.8,"الوادي الجديد, مصر"
EG000062463,27.15,33.7167,"الغردقة, البحر الأحمر, 84512, مصر"
WA011986750,17.75,14.88,"Souli Anangay, Barh el Gazel بحر الغزال, Tchad تشاد"
SF000773090,32.65,26.18,"قريه الجزيريه( احمد ابو خليل), قنا, مصر"
ET000063332,11.6,37.417,"Bahir Dar City, Amhara, Ethiopia, West Gojjam, አማራ ክልል / Amhara, 6000, ኢትዮጵያ"
ZA000067633,15.25,23.15,"مرزق, ليبيا"
EGE00147729,30.03,31.21,"شارع مسجد المعز, عزبة نوبار باشا, الإسكندرية, 21947, مصر"
SF003657310,27.68,27.43,"الوادي الجديد, مصر"
SF001453990,31.15,25.23,"الوادي الجديد, مصر"
SF002536480,29.3,22.37,"الوادي الجديد, مصر"
WA007845980,22.47,17.33,"Togoso, Ennedi Est إنيدي الشرقية, Tchad تشاد"
SUM00062772,13.167,32.667,"قصر بن غشير, الجفارة, ليبيا"
SF000097830,34.07,20.97,"بورتسودان, البحر الأحمر, 79800, السودان"
SU000062762,13.55,33.617,"Qumur, الدمازين, ولاية النيل الأزرق, السودان"
GV000001809,11.32,-12.3,"Horé Fadi, Tata 2, Labé, Labé-Centre, Préfecture de Labé, Labé, Guinée"
SF004757360,26.27,27.92,"مطروح, مصر"
SF005164800,26.0,29.77,"مطروح, مصر"
SF005351750,25.42,20.6,"الولاية الشمالية, السودان"
WA004202140,26.57,18.63,"Mellit, ولاية شمال دارفور, السودان"
SUM00062809,11.333,27.817,"وادي الشاطئ, ليبيا"
SF000366050,33.57,26.33,"البحر الأحمر, مصر"
ZA000067753,16.833,27.067,"شعبية الجفرة, ليبيا"
SF002825840,28.75,20.83,"الولاية الشمالية, السودان"
SF003564170,27.95,22.73,"الوادي الجديد, مصر"
WA010066250,19.92,16.35,"Borkou بوركو, Tchad تشاد"
WA008227940,21.73,13.98,"Roura, Ouaddaï وداي, Tchad تشاد"
SF004753700,26.17,27.72,"الوادي الجديد, مصر"
SF007665090,22.98,30.28,"الواحات, ليبيا"
WA008765760,21.1,18.83,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF005944570,24.62,30.77,"البطنان, ليبيا"
WA005274300,25.17,16.75,"Mellit, ولاية شمال دارفور, السودان"
WA009647830,20.05,17.95,"Borkou بوركو, Tchad تشاد"
SF002330490,29.8,27.05,"الوادي الجديد, مصر"
IV000005599,4.95,-6.08,"La Terrasse, San Pédro - Sassandra, Sassandra, Gbôklé, Bas-Sassandra, Côte d’Ivoire"
SF003310680,28.13,28.02,"الجيزة, مصر"
SF006788580,23.85,29.97,"البطنان, ليبيا"
AGE00147714,35.77,0.8,"Baringo North, Baringo, Rift Valley, Kenya"
CGM00064222,-5.036,18.786,"Cercle de Goundam, Taoudénit, Mali"
WA003145770,28.12,19.83,"الولاية الشمالية, السودان"
ZA000067551,12.183,26.383,"وادي الحياة, ليبيا"
MI000067493,11.6,34.3,"الدمازين, ولاية النيل الأزرق, السودان"
TSE00147775,34.72,10.68,"Asosa, ቤንሻንጉል ጉሙዝ ክልል / Benishangul-Gumuz, ኢትዮጵያ"
SF003918340,27.42,22.48,"الوادي الجديد, مصر"
SF000685470,32.62,21.82,"أبو حمد, نهر النيل, السودان"
SF000947300,32.17,23.92,"أسوان, مصر"
SF002937920,28.7,26.45,"الوادي الجديد, مصر"
SF001398500,31.17,22.48,"الوادي الجديد, مصر"
SF002247340,29.73,22.92,"الوادي الجديد, مصر"
SF001123460,31.77,21.2,"الولاية الشمالية, السودان"
CT000004610,6.48,17.43,"Tchirozérine, Agadez, Niger"
SF002630470,29.28,27.03,"الوادي الجديد, مصر"
CT000004605,5.27,17.63,"Tchirozérine, Agadez, Niger"
SF001280400,31.67,29.03,"بنى سويف, مصر"
MO000060265,30.93,-6.9,"Mpanda, Katavi, Western Zone, Tanzania"
AO000066447,15.833,20.35,"Bilma, Agadez, Niger"
SF000221130,33.88,19.07,"بورتسودان, البحر الأحمر, 79800, السودان"
MA000067161,23.383,43.733,"Мокреш, Вълчедръм, Монтана, България"
SF000451840,33.07,20.58,"أبو حمد, نهر النيل, السودان"
SF002950010,28.52,27.02,"الوادي الجديد, مصر"
CTM00064650,4.398,18.519,"Tchintabaradene, Tahoua, Niger"
SF004401570,26.62,28.6,"مطروح, مصر"
SF003567120,27.88,22.92,"الوادي الجديد, مصر"
SF001215180,31.65,25.8,"الوادي الجديد, مصر"
SF001042060,32.43,28.62,"البحر الأحمر, مصر"
AGE00147715,35.42,8.1197,"Illubabor, ኦሮሚያ ክልል / Oromia, ኢትዮጵያ"
SF001717560,30.62,24.93,"الوادي الجديد, مصر"
MR000001442,18.12,-15.93,"Cuando Cubango, Angola"
SF004474460,26.93,32.25,"سوهاج, مصر"
UV000005507,12.07,0.35,"Ogooué-Ivindo, Gabon"
SF001030810,32.35,28.03,"المنيا, مصر"
TS000060765,33.88,10.1,"Maban, Upper Nile, South Sudan جنوب السودان"
SF000912880,32.3,22.17,"أسوان, مصر"
SF001823790,30.82,30.22,"الجيزة, مصر"
SF003742640,27.9,31.65,"المنيا, مصر"
WA008314390,21.82,18.25,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
KE000063661,1.016,35.0,"Aïn El Hadid ⵄⵉⵏ ⵍⴻⵃⴷⵉⴷ عين الحديد, Daïra Frenda, Tiaret, 14400, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر"
SF000761330,32.732,25.583,"الأقصر, 85951, مصر"
GV000001820,10.37,-12.08,"Mamou, Guinée"
SF000254140,33.9,20.73,"بورتسودان, البحر الأحمر, 79800, السودان"
SF004041770,27.45,28.6,"مطروح, مصر"
SF002961150,28.92,27.57,"الوادي الجديد, مصر"
SF007668370,22.95,30.47,"الواحات, ليبيا"
SF005945900,24.83,30.83,"البطنان, ليبيا"
EGE00147728,30.05,31.25,"الإسكندرية, 21912, مصر"
SF006376090,24.13,30.87,"البطنان, ليبيا"
SG00000O077,14.67,-17.43,"C46, Epalela, Omusati Region, Namibia"
SF003695050,27.92,29.28,"مطروح, مصر"
ET000063333,11.117,39.733,"كومبولشا, ኮምቦልቻ / Kombolcha, South Wollo, አማራ ክልል / Amhara, ኢትዮጵያ"
LIM00065660,6.234,-10.362,"Roberts International Airport, Mambah Kaba, Margibi County, Liberia"
GVM00061849,7.733,-8.833,"N1, Nakoyakpala, N'Zérékoré, N'Zérékoré-Centre, Nzérékoré, Guinée"
SF002963790,28.83,27.72,"الوادي الجديد, مصر"
SF000788790,32.67,27.0,"سوهاج, مصر"
WA010101180,19.97,18.07,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
LYM00062212,25.146,10.143,"Raga, Western Bahr el Ghazal, South Sudan جنوب السودان"
SF000087820,34.03,20.45,"بورتسودان, البحر الأحمر, 79800, السودان"
SF001775520,30.72,27.82,"مدينة ملوي الجديدة, المنيا, مصر"
SF000235970,33.95,19.83,"بورتسودان, البحر الأحمر, 79800, السودان"
SF005082610,25.85,25.65,"الوادي الجديد, مصر"
GHM00065418,9.557,-0.863,"Ogooué-Maritime, Gabon"
SF005568980,25.5,31.5,"مطروح, مصر"
SF003390650,28.08,32.03,"المنيا, مصر"
NGM00061099,11.883,3.45,"Zoétélé, Sud, Cameroun"
SF004721750,26.42,26.1,"الوادي الجديد, مصر"
AGM00060476,35.467,7.083,"Bench Maji, የደቡብ ምዕራብ ኢትዮጵያ ህዝቦች ክልል / South West Ethiopia Peoples' Region, ኢትዮጵያ"
WA007813090,22.15,15.68,"Wadi Fira وادي فيرا, Tchad تشاد"
WA010035580,19.8,14.82,"Batha البطحة, Tchad تشاد"
SF005125450,25.58,27.82,"مطروح, مصر"
SF005097590,25.65,26.48,"الوادي الجديد, مصر"
